toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,cdpp,pl_perturbed
2086.01,230387153,PC,19h03m41.2s,285.921685,+65d47m08.42s,65.785672,15.932,0.056,-0.056,0.0,63.447,0.046,-0.046,0.0,2459772.489982,0.007737,-0.007737,0,41.7540004,0.0004176,-0.0004176,0,4.491,0.997,-0.997,0,820.0,71.1892,-71.1892,0,2.75297,0.201589,-0.201589,0,7.9761,,,,468.0,,,,11.316,0.006,-0.006,0,202.265,1.2415,-1.2415,0,5337.0,124.039,-124.039,0,4.48036,0.0804313,-0.0804313,0,0.91,0.05,-0.05,0,2020-07-15 20:44:31,2023-02-06 16:02:02,102106.98586161507 ppm,2.806992729282548
2089.01,341815197,PC,17h49m13.72s,267.307163,+54d24m57.36s,54.415932,0.484,0.044,-0.044,0.0,-3.654,0.038,-0.038,0.0,2459790.282263,0.005033,-0.005033,0,49.9950015,0.0004592,-0.0004592,0,5.109,0.662,-0.662,0,1080.0,89.8372,-89.8372,0,2.65286,0.201283,-0.201283,0,5.92112,,,,434.0,,,,11.5509,0.006,-0.006,0,187.927,0.6635,-0.6635,0,5274.27,126.47,-126.47,0,4.61038,0.0882557,-0.0882557,0,0.78,0.05,-0.05,0,2020-07-15 20:44:31,2023-02-06 16:02:02,717.2340436357013 ppm,2.789033109449808
1737.01,233009109,PC,16h33m00.78s,248.253233,+72d55m31.92s,72.925534,24.069,0.037,-0.037,0.0,-53.965,0.047,-0.047,0.0,2459930.641921,0.003271,-0.003271,0,14.4479443,7.69e-05,-7.69e-05,0,6.16,0.528,-0.528,0,200.0,7.98667,-7.98667,0,2.79779,0.132001,-0.132001,0,268.305,,,,1127.0,,,,8.57502,0.006,-0.006,0,177.63,0.677,-0.677,0,6669.0,127.5,-127.5,0,4.01,0.09,-0.09,0,1.95,0.08,-0.08,0,2020-02-27 22:12:18,2023-02-03 16:02:02,168.2144778090111 ppm,2.8755236135082316
2590.01,234832821,PC,06h31m12.1s,97.800408,+03d28m13.75s,3.470486,-3.276,0.081,-0.081,0.0,-13.554,0.077,-0.077,0.0,2459226.458235,0.002904,-0.002904,0,0.7460577,5.4e-06,-5.4e-06,0,1.754,0.334,-0.334,0,240.0,0.819184,-0.819184,0,1.77725,0.138915,-0.138915,0,6994.61,,,,2547.0,,,,9.47351,0.006,-0.006,0,139.151,0.909,-0.909,0,6162.0,129.2,-129.2,0,4.4,0.08,-0.08,0,1.13,0.05,-0.05,0,2021-04-07 21:46:03,2023-02-01 12:02:43,,1.7464661633330525
1448.01,343628284,PC,21h05m17.76s,316.324003,+57d46m15.94s,57.771095,-15.721,0.074,-0.074,0.0,-64.779,0.065,-0.065,0.0,2459857.185608,0.005491,-0.005491,0,8.0970819,0.0026823,-0.0026823,0,3.127852,0.6591834,-0.6591834,0,4723.0724376,601.42126,-601.42126,0,2.6354043,0.835383,-0.835383,0,5.3632275,,,,388.1291894,,,,13.1717,0.007,-0.007,0,73.3345,0.17285,-0.17285,0,3391.0,157.0,-157.0,0,4.84373,0.0021442,-0.0021442,0,0.381586,0.0113779,-0.0113779,0,2019-11-14 17:07:15,2023-01-30 16:02:02,3648.2100129945457 ppm,2.2644346442319767
280.01,42054565,PC,01h36m40.41s,24.168388,-36d24m50.44s,-36.414011,-55.923,0.038,-0.038,0.0,-81.779,0.038,-0.038,0.0,2458383.488609,0.001866,-0.001866,0,10.1843061,4.07e-05,-4.07e-05,0,1.7293131,0.3837901,-0.3837901,0,839.9896915,88.77408,-88.77408,0,2.4497061,0.953377,-0.953377,0,59.457971,,,,708.2266596,,,,9.9955,0.006,-0.006,0,99.66,0.29915,-0.29915,0,5454.0,185.0,-185.0,0,4.59104,0.274395,-0.274395,0,0.782681,0.0388894,-0.0388894,0,2018-12-11 21:32:33,2023-01-27 12:02:32,242.345455882389 ppm,2.3143091079018334
1117.01,295541511,PC,18h14m24.49s,273.602061,-66d25m11.91s,-66.419974,-15.32,0.036,-0.036,0.0,-38.643,0.041,-0.041,0.0,2459386.963814,0.003038,-0.003038,0,2.2281625,1.51e-05,-1.51e-05,0,2.015,0.28,-0.28,0,630.0,1.19719,-1.19719,0,2.56778,0.178594,-0.178594,0,702.927,,,,1434.0,,,,10.4055,0.006,-0.006,0,167.598,0.913,-0.913,0,5731.0,132.8,-132.8,0,4.43,0.08,-0.08,0,1.02,0.05,-0.05,0,2019-08-15 15:39:15,2023-01-24 16:02:02,308.6282692804626 ppm,2.444132640213965
1212.01,389924075,PC,05h51m29.8s,87.874157,-70d59m30.51s,-70.991808,-14.187,0.052,-0.052,0.0,-5.031,0.075,-0.075,0.0,2458402.036518,0.035248,-0.035248,0,105.5850893,0.0215233,-0.0215233,0,11.6068811,1.370779,-1.370779,0,462.9116325,65.684204,-65.684204,0,2.5033335,0.8299221,-0.8299221,0,8.047858,,,,429.5758177,,,,10.4016,0.006,-0.006,0,190.986,1.003,-1.003,0,5909.57,40.9135,-40.9135,0,4.26154,0.112826,-0.112826,0,1.1142,0.163001,-0.163001,0,2019-08-26 21:37:16,2023-01-24 16:02:02,299.61748292192874 ppm,2.511887925668402
3355.01,382045742,PC,05h17m17.68s,79.323673,-59d04m06.21s,-59.068391,11.998,0.046,-0.046,0.0,37.044,0.046,-0.046,0.0,2459362.14905,0.004919,-0.004919,0,15.6600896,0.0001737,-0.0001737,0,4.785,0.583,-0.583,0,400.0,0.726227,-0.726227,0,2.14305,0.143654,-0.143654,0,110.915,,,,904.0,,,,10.8204,0.006,-0.006,0,261.681,1.532,-1.532,0,6257.0,134.1,-134.1,0,4.42,0.08,-0.08,0,1.13,0.05,-0.05,0,2021-06-09 21:53:07,2023-01-24 10:10:01,310.1841870920687 ppm,2.063424870568112
1602.01,129991079,FA,02h28m31.78s,37.13241,+40d53m28.51s,40.891254,18.147,0.083,-0.083,0.0,-24.997,0.076,-0.076,0.0,2458792.50412,0.01002,-0.01002,0,6.15952,0.00486,-0.00486,0,3.834,0.887,-0.887,0,1230.0,5.42282,-5.42282,0,3.90515,0.327005,-0.327005,0,487.519,,,,1309.0,,,,10.4375,0.006,-0.006,0,208.771,3.0245,-3.0245,0,6175.9,111.3,-111.3,0,4.44,0.08,-0.08,0,1.09,0.05,-0.05,0,2019-12-19 20:58:22,2023-01-16 12:02:39,317.2150882632232 ppm,3.757134583495338
5744.01,157768969,PC,09h48m30.77s,147.128216,+73d26m57.63s,73.449342,10.912,0.046,-0.046,0.0,15.745,0.046,-0.046,0.0,2459758.400187,0.008844,-0.008844,0,5.7488832,8.65e-05,-8.65e-05,0,5.003,1.705,-1.705,0,190.0,21.933,-21.933,0,2.08943,0.178777,-0.178777,0,974.493,,,,1556.0,,,,9.75577,0.006,-0.006,0,207.057,1.2165,-1.2165,0,6009.0,125.8,-125.8,0,4.11,0.08,-0.08,0,1.54,0.07,-0.07,0,2022-09-01 23:22:01,2023-01-15 12:03:14,264.10270284611727 ppm,2.226578168657907
1473.01,352413427,PC,01h02m23.55s,15.598144,+37d11m07.58s,37.185439,-9.876,0.068,-0.068,0.0,-10.13,0.064,-0.064,0.0,2459873.225009,0.001646,-0.001646,0,5.254492,1.9e-05,-1.9e-05,0,2.958,0.43,-0.43,0,420.0,25.6797,-25.6797,0,2.16083,0.118904,-0.118904,0,317.956,,,,1176.0,,,,8.297,0.006,-0.006,0,67.6203,0.20465,-0.20465,0,5958.0,121.256,-121.256,0,4.48217,0.0757701,-0.0757701,0,0.99,0.04,-0.04,0,2019-12-05 16:42:06,2022-12-13 16:47:38,120.56642377325998 ppm,2.2108267905162053
1537.01,173612049,PC,23h14m19.55s,348.58145,+44d30m31.53s,44.508759,-19.88,0.057,-0.057,0.0,-21.305,0.051,-0.051,0.0,2459874.874599,0.003123,-0.003123,0,6.4902646,2.88e-05,-2.88e-05,0,2.545,0.479,-0.479,0,1080.0,80.1201,-80.1201,0,3.24146,0.208758,-0.208758,0,159.69,,,,990.0,,,,10.473,0.006,-0.006,0,165.589,1.0385,-1.0385,0,5999.0,169.8,-169.8,0,4.52,0.08,-0.08,0,0.96,0.05,-0.05,0,2019-12-05 21:41:10,2022-12-13 16:47:38,377.32258682263426 ppm,3.4469908060899153
1293.01,202504234,PC,15h21m14.42s,230.310094,+63d33m55.03s,63.565285,20.745,0.038,-0.038,0.0,-37.786,0.052,-0.052,0.0,2459689.485255,0.001219,-0.001219,0,1.6849938,2.7e-06,-2.7e-06,0,0.916,0.174,-0.174,0,990.0,1.73121,-1.73121,0,3.76716,0.241205,-0.241205,0,342.918,,,,1198.0,,,,10.8605,0.006,-0.006,0,239.983,1.52,-1.52,0,5923.0,128.1,-128.1,0,4.38,0.08,-0.08,0,1.11,0.05,-0.05,0,2019-10-17 00:30:12,2022-12-12 16:02:01,374.719700270442 ppm,3.97537808206397
2160.01,284477310,PC,19h24m30.23s,291.125974,+56d52m52.67s,56.881296,-18.278,0.048,-0.048,0.0,6.914,0.047,-0.047,0.0,2459688.464287,0.003182,-0.003182,0,2.2390502,1.13e-05,-1.13e-05,0,1.64,0.38,-0.38,0,490.0,1.45282,-1.45282,0,2.73215,0.206098,-0.206098,0,640.033,,,,1401.0,,,,10.6071,0.006,-0.006,0,244.804,1.493,-1.493,0,6021.0,127.8,-127.8,0,4.29,0.08,-0.08,0,1.25,0.06,-0.06,0,2020-08-10 17:26:49,2022-12-12 16:02:01,445.18892039767246 ppm,2.8274904566581838
5980.01,164652245,KP,18h56m14.22s,284.05925,+44d31m06.14s,44.518373,-60.521,0.053,-0.053,0.0,48.694,0.05,-0.05,0.0,2458708.932559,0.004529,-0.004529,0,79.5839995,0.0004454,-0.0004454,0,4.3996752,0.49974,-0.49974,0,585.7148869,49.477192,-49.477192,0,1.9748837,0.7087615,-0.7087615,0,3.7628265,,,,355.2207257,,,,9.0638,0.006,-0.006,0,63.9207,0.11935,-0.11935,0,5391.0,104.083,-104.083,0,4.61444,0.0764828,-0.0764828,0,0.79137,0.0363166,-0.0363166,0,2022-12-01 22:59:55,2022-12-10 12:03:03,120.159246187211 ppm,1.4741553595578665
5988.01,377780790,KP,19h02m43.03s,285.679298,+50d14m29.34s,50.241484,-18.394,0.045,-0.045,0.0,41.448,0.046,-0.046,0.0,2458683.867901,0.001301,-0.001301,0,0.8374997,7.3e-06,-7.3e-06,0,1.9640812,0.2031303,-0.2031303,0,248.9571168,24.776567,-24.776567,0,2.0046235,0.2530015,-0.2530015,0,3684.5206378,,,,1987.0783791,,,,10.4767,0.006,-0.006,0,185.506,0.808,-0.808,0,5706.0,141.0,-141.0,0,4.37,0.09,-0.09,0,1.08974,0.061206,-0.061206,0,2022-12-01 23:00:55,2022-12-10 12:03:03,254.1154648397279 ppm,2.220480945688265
5994.01,63283780,KP,19h30m00.82s,292.50342,+43d04m59.59s,43.083219,7.462,0.028,-0.028,0.0,14.509,0.029,-0.029,0.0,2459397.430362,0.002775,-0.002775,0,7.9726644,8.91e-05,-8.91e-05,0,2.5395549,0.6674513,-0.6674513,0,3581.1493923,349.40784,-349.40784,0,3.7927661,2.113839,-2.113839,0,32.2210236,,,,607.6515119,,,,13.0702,0.006,-0.006,0,232.75,0.827,-0.827,0,4564.61,82.6977,-82.6977,0,4.68645,,,0,0.637495,,,0,2022-12-01 23:00:56,2022-12-10 12:03:03,1630.6066540084769 ppm,3.7912476612734487
6003.01,121731834,KP,19h14m45.29s,288.688722,+41d09m03.99s,41.151108,0.97,0.056,-0.056,0.0,-14.189,0.056,-0.056,0.0,2458686.103572,0.00496,-0.00496,0,5.8599392,4.46e-05,-4.46e-05,0,4.0842391,0.5140662,-0.5140662,0,289.4487735,36.93408,-36.93408,0,2.9189614,0.457453,-0.457453,0,649.7355768,,,,1287.6680247,,,,10.593,0.006,-0.006,0,303.728,2.6845,-2.6845,0,6149.0,97.451,-97.451,0,4.14765,0.0742718,-0.0742718,0,1.5092,0.0579346,-0.0579346,0,2022-12-01 23:00:59,2022-12-10 12:03:03,291.2008008030214 ppm,3.1226942574555707
6004.01,48353358,KP,18h54m30.78s,283.62826,+48d23m26.91s,48.390808,-10.822,0.049,-0.049,0.0,-48.674,0.047,-0.047,0.0,2458685.778397,0.002168,-0.002168,0,9.8786838,3.18e-05,-3.18e-05,0,1.8852042,0.2545868,-0.2545868,0,1728.7453821,162.31392,-162.31392,0,2.1083189,0.3531921,-0.3531921,0,6.7948733,,,,411.7798487,,,,12.1042,0.006,-0.006,0,66.4074,0.10605,-0.10605,0,3759.27,115.535,-115.535,0,4.86726,0.135649,-0.135649,0,0.460619,0.0505553,-0.0505553,0,2022-12-01 23:00:59,2022-12-10 12:03:03,782.3606717694723 ppm,1.8112335648984226
6005.01,123357864,KP,18h45m55.79s,281.482473,+47d12m28.17s,47.207826,-41.143,0.04,-0.04,0.0,-43.143,0.036,-0.036,0.0,2458697.413913,0.014781,-0.014781,0,16.1455898,0.0002789,-0.0002789,0,4.5431711,0.6499666,-0.6499666,0,919.5336262,161.5487,-161.5487,0,3.563467,5.18916,-5.18916,0,19.5319797,,,,536.1746979,,,,10.8515,0.006,-0.006,0,107.796,0.2195,-0.2195,0,4816.0,105.098,-105.098,0,4.59996,0.0795555,-0.0795555,0,0.732995,0.0426181,-0.0426181,0,2022-12-01 23:01:00,2022-12-10 12:03:03,334.59962727472185 ppm,5.563923353511665
6006.01,123309556,KP,18h44m46.74s,281.194732,+47d29m50.14s,47.497261,-5.584,0.038,-0.038,0.0,25.253,0.041,-0.041,0.0,2459392.21042,0.001231,-0.001231,0,2.5080815,1.55e-05,-1.55e-05,0,1.1724398,0.3574079,-0.3574079,0,1292.7152523,122.591095,-122.591095,0,2.6163105,3.7120283,-3.7120283,0,223.5290118,,,,986.1732636,,,,12.1773,0.006,-0.006,0,191.904,0.8175,-0.8175,0,4715.0,138.878,-138.878,0,4.57812,0.099608,-0.099608,0,0.739515,0.0594975,-0.0594975,0,2022-12-01 23:01:00,2022-12-10 12:03:03,777.6980299008458 ppm,5.273056183631864
1260.03,355867695,CP,10h28m34.58s,157.144071,+65d51m15.12s,65.854199,-177.236,0.037,-0.037,0.0,-81.772,0.044,-0.044,0.0,2458879.323459,0.006608,-0.006608,0,49.825166,0.0005768,-0.0005768,0,3.8714976,0.3720089,-0.3720089,0,2059.4069037,202.70015,-202.70015,0,3.8319135,0.4818024,-0.4818024,0,2.5760566,,,,323.1161011,,,,10.8116,0.006,-0.006,0,73.5977,0.1604,-0.1604,0,4225.0,135.544,-135.544,0,4.5756,0.1122,-0.1122,0,0.693431,0.0690804,-0.0690804,0,2022-02-28 23:51:55,2022-12-09 12:02:39,762.3139623961848 ppm,4.045554260228638
1466.01,237086564,PC,20h29m35.17s,307.396532,+61d33m02.61s,61.550725,71.523,0.047,-0.047,0.0,67.97,0.042,-0.042,0.0,2459823.877249,0.003484,-0.003484,0,1.8718991,8e-06,-8e-06,0,1.475,0.299,-0.299,0,920.0,86.4538,-86.4538,0,2.40733,0.800205,-0.800205,0,167.099,,,,1001.0,,,,11.0278,0.006,-0.006,0,86.5783,0.1684,-0.1684,0,4201.0,125.587,-125.587,0,4.5079,0.110712,-0.110712,0,0.75,0.07,-0.07,0,2019-12-05 16:42:06,2022-12-07 16:02:01,530.2812076045693 ppm,1.782117896165162
4574.01,298428237,PC,20h48m15.7s,312.065404,+24d29m04.38s,24.484549,52.78,0.063,-0.063,0.0,4.55,0.053,-0.053,0.0,2459823.526701,0.002105,-0.002105,0,0.768988,2.3e-06,-2.3e-06,0,0.512,0.211,-0.211,0,870.0,372.616,-372.616,0,2.01326,1.15468,-1.15468,0,70.4453,,,,807.0,,,,11.7495,0.007,-0.007,0,69.81,0.22395,-0.22395,0,3734.0,157.0,-157.0,0,4.69992,0.0093548,-0.0093548,0,0.54,0.02,-0.02,0,2021-11-01 23:15:40,2022-12-07 16:02:01,560.7365717807373 ppm,2.3563506069919598
1410.01,199444169,PC,22h19m31.88s,334.882849,+42d33m37.13s,42.560314,-67.417,0.04,-0.04,0.0,10.385,0.043,-0.043,0.0,2459850.737058,0.001087,-0.001087,0,1.2168732,5.25e-05,-5.25e-05,0,0.86,0.116,-0.116,0,1240.0,138.626,-138.626,0,3.43106,0.30991,-0.30991,0,153.719,,,,980.0,,,,10.1917,0.006,-0.006,0,72.7512,0.1604,-0.1604,0,4634.6,106.7,-106.7,0,4.51,0.1,-0.1,0,0.78,0.06,-0.06,0,2019-11-06 20:55:18,2022-12-05 16:02:02,306.6110673026937 ppm,3.736823385666332
5399.01,284688043,PC,19h31m55.91s,292.982939,+28d39m06.71s,28.651865,11.178,0.063,-0.063,0.0,13.235,0.081,-0.081,0.0,2459790.23977,0.012223,-0.012223,0,4.0625969,8.46e-05,-8.46e-05,0,3.952,0.812,-0.812,0,320.0,40.2232,-40.2232,0,3.70815,1.46636,-1.46636,0,1611.69,,,,1765.0,,,,9.8008,0.006,-0.006,0,320.903,4.97,-4.97,0,6629.0,159.3,-159.3,0,3.94,0.09,-0.09,0,2.09,0.09,-0.09,0,2022-03-24 21:40:43,2022-12-01 10:10:01,283.77003060319277 ppm,3.1529097509026762
4461.01,149282072,PC,18h36m35.25s,279.146891,+16d27m08.78s,16.45244,-42.628,0.079,-0.079,0.0,3.593,0.088,-0.088,0.0,2459761.942759,0.009391,-0.009391,0,3.7006742,0.0001122,-0.0001122,0,3.115,2.494,-2.494,0,840.0,528.198,-528.198,0,2.61277,0.787872,-0.787872,0,1434.65,,,,1714.0,,,,10.4787,0.006,-0.006,0,106.424,0.5535,-0.5535,0,5025.0,142.2,-142.2,0,4.56,0.09,-0.09,0,0.79,0.05,-0.05,0,2021-09-09 19:55:02,2022-11-30 16:02:01,993.120845624266 ppm,2.638317265342322
969.01,280437559,CP,07h40m32.8s,115.136686,+02d05m54.92s,2.098588,-34.152,0.091,-0.091,0.0,-77.936,0.058,-0.058,0.0,2459248.377773,0.001276,-0.001276,0,1.8237371,4.2e-06,-4.2e-06,0,1.347,0.303,-0.303,0,1890.0,2.4297,-2.4297,0,3.64998,0.388173,-0.388173,0,167.634,,,,1002.0,,,,10.5424,0.006,-0.006,0,77.2554,0.32535,-0.32535,0,4249.1,132.6,-132.6,0,4.43,0.11,-0.11,0,0.82,0.08,-0.08,0,2019-07-24 15:58:33,2022-11-28 12:02:29,326.8771794207141 ppm,3.496303201049493
1269.02,198241702,PC,16h38m47.19s,249.69664,+64d33m33.05s,64.559181,-40.011,0.038,-0.038,0.0,107.858,0.056,-0.056,0.0,2459739.097032,0.003466,-0.003466,0,9.2378703,5.34e-05,-5.34e-05,0,2.535,0.305,-0.305,0,660.0,0.942831,-0.942831,0,2.22995,0.14957,-0.14957,0,54.6767,,,,757.0,,,,10.9897,0.006,-0.006,0,172.138,0.693,-0.693,0,5591.0,185.0,-185.0,0,4.38111,,,0,0.85,0.05,-0.05,0,2020-02-26 20:41:12,2022-11-18 16:02:02,528.1031997909956 ppm,2.0899127136391553
2104.05,367630162,PC,10h06m26.93s,151.612215,+83d05m16.22s,83.08784,-88.917,0.037,-0.037,0.0,-132.175,0.035,-0.035,0.0,2458687.794321,0.004362,-0.004362,0,9.56111,8.35e-05,-8.35e-05,0,3.0128111,0.4246716,-0.4246716,0,381.556764,47.67415,-47.67415,0,1.6790876,0.2766555,-0.2766555,0,40.5800926,,,,643.7214903,,,,10.0556,0.006,-0.006,0,76.7418,0.1274,-0.1274,0,4907.0,121.6,-121.6,0,4.62,0.09,-0.09,0,0.723757,0.0465477,-0.0465477,0,2022-11-16 01:02:05,2022-11-16 12:02:29,221.72093690450265 ppm,1.8699172199322178
1280.01,230017324,PC,19h25m51.68s,291.465322,+61d46m34.15s,61.776153,18.992,0.044,-0.044,0.0,-23.14,0.043,-0.043,0.0,2459757.491873,0.001225,-0.001225,0,9.692636,2.08e-05,-2.08e-05,0,2.773,0.198,-0.198,0,1840.0,0.594197,-0.594197,0,3.21431,0.252417,-0.252417,0,28.0951,,,,641.0,,,,10.6355,0.006,-0.006,0,92.4381,0.1706,-0.1706,0,4665.0,128.1,-128.1,0,4.56182,0.0958392,-0.0958392,0,0.75,0.06,-0.06,0,2019-10-17 00:30:12,2022-11-15 17:58:42,35854.72979699651 ppm,3.2786061729235083
1277.01,153949511,FA,11h30m59.47s,172.747799,+66d47m47.5s,66.796529,-50.76,0.034,-0.034,0.0,-14.091,0.042,-0.042,0.0,2458729.542462,0.002718,-0.002718,0,,,,0,4.6,0.4344047,-0.4344047,0,1405.9675071,146.50763,-146.50763,0,3.2287724,1.0754806,-1.0754806,0,45.1713284,,,,661.2039892,,,,9.76775,0.006,-0.006,0,100.772,0.2265,-0.2265,0,5544.0,120.311,-120.311,0,4.5609,0.0776004,-0.0776004,0,0.857648,0.0429648,-0.0429648,0,2019-10-17 00:30:12,2022-11-15 16:02:02,171.2226334628437 ppm,3.1482684832933407
1772.01,85293053,PC,10h27m21.05s,156.837704,+34d23m27.42s,34.39095,-39.423,0.073,-0.073,0.0,-19.086,0.077,-0.077,0.0,2459628.849872,0.004881,-0.004881,0,8.0542207,3.3e-05,-3.3e-05,0,3.0287161,0.2593789,-0.2593789,0,706.8165307,52.987804,-52.987804,0,2.8337706,0.4985287,-0.4985287,0,140.2332705,,,,877.6725493,,,,9.3523,0.006,-0.006,0,97.7562,0.5952,-0.5952,0,5583.1,110.4,-110.4,0,4.44,0.08,-0.08,0,0.995254,0.04551,-0.04551,0,2020-03-12 15:35:30,2022-11-15 16:02:02,225.7041132548962 ppm,3.1130837268953355
1873.01,328933398,PC,14h10m16.43s,212.568476,+84d22m18.69s,84.371858,1.067,0.044,-0.044,0.0,-2.419,0.037,-0.037,0.0,2459753.685026,0.003806,-0.003806,0,24.9341884,0.0001389,-0.0001389,0,4.964,0.678,-0.678,0,1390.0,1.55996,-1.55996,0,3.93465,0.232854,-0.232854,0,34.0216,,,,672.0,,,,10.7447,0.006,-0.006,0,182.014,0.805,-0.805,0,5699.0,141.1,-141.1,0,4.47,0.08,-0.08,0,0.97,0.05,-0.05,0,2020-05-29 16:35:30,2022-11-15 16:02:02,455.95326997779966 ppm,4.139640591130238
2073.01,441642457,PC,13h59m31.76s,209.882326,+58d55m58.48s,58.93291,-82.55,0.041,-0.041,0.0,-23.795,0.042,-0.042,0.0,2458745.519019,0.00382,-0.00382,0,53.1991439,0.0003934,-0.0003934,0,6.2024225,0.642232,-0.642232,0,591.4602835,49.0575,-49.0575,0,2.8396233,1.1687869,-1.1687869,0,16.568599,,,,514.56613,,,,9.45253,0.006,-0.006,0,123.946,0.3855,-0.3855,0,5729.0,120.914,-120.914,0,4.32178,0.0737775,-0.0737775,0,1.15632,0.0541909,-0.0541909,0,2020-07-15 20:44:30,2022-11-15 16:02:02,151.80314796603665 ppm,1.8869712370423513
2321.01,138126035,PC,13h06m56.74s,196.736409,+16d32m57.62s,16.54934,-3.822,0.103,-0.103,0.0,-25.162,0.069,-0.069,0.0,2458954.324139,1e-05,-1e-05,0,716.3497402,1e-06,-1e-06,0,3.612,,,0,867.0,0.721749,-0.721749,0,2.90826,0.157279,-0.157279,0,0.0174179,,,,101.0,,,,9.84325,0.006,-0.006,0,120.535,0.6485,-0.6485,0,5645.84,105.274,-105.274,0,4.46148,0.0728202,-0.0728202,0,0.97,0.04,-0.04,0,2020-10-05 21:01:55,2022-11-15 16:02:02,225.90423476795883 ppm,3.0518968194926543
2436.01,154568734,PC,12h45m11.5s,191.297899,+72d07m23.1s,72.123084,-64.953,0.062,-0.062,0.0,-20.705,0.057,-0.057,0.0,2458722.393707,0.005463,-0.005463,0,,,,0,8.7302689,0.7770518,-0.7770518,0,367.8233419,34.02031,-34.02031,0,2.4101533,0.9196247,-0.9196247,0,43.914471,,,,656.555832,,,,8.55595,0.006,-0.006,0,102.97,0.3565,-0.3565,0,6291.0,130.715,-130.715,0,4.34633,0.083556,-0.083556,0,1.2336,0.0573241,-0.0573241,0,2020-12-22 23:48:42,2022-11-15 16:02:02,101.69081026958685 ppm,1.6513504909661072
4585.01,233529335,PC,18h40m48.8s,280.203329,+62d30m22.85s,62.506346,26.287,0.036,-0.036,0.0,-10.478,0.038,-0.038,0.0,2458915.989125,0.010645,-0.010645,0,,,,0,12.8976378,1.159778,-1.159778,0,384.7552746,50.313766,-50.313766,0,2.5653805,1.0226225,-1.0226225,0,1.0601504,,,,258.7984214,,,,9.64656,0.006,-0.006,0,156.873,0.507,-0.507,0,6000.0,190.0,-190.0,0,5.03448,0.391527,-0.391527,0,1.2886699,0.0635578,-0.0635578,0,2021-11-01 23:15:46,2022-11-15 16:02:02,,2.49076736349863
4508.01,170789802,PC,04h38m27.54s,69.614731,-31d11m21.61s,-31.189335,86.8,0.076,-0.076,0.0,20.513,0.08,-0.08,0.0,2458438.012099,0.000495,-0.000495,0,3.4672779,9.1e-06,-9.1e-06,0,0.4055928,0.23701,-0.23701,0,3657.0603553,419.9717,-419.9717,0,2.1135466,1.3841863,-1.3841863,0,13.9606166,,,,492.9988422,,,,11.8371,0.007,-0.007,0,33.4412,0.04995,-0.04995,0,3383.0,157.0,-157.0,0,4.89132,0.0020417,-0.0020417,0,0.332564,0.0099286,-0.0099286,0,2021-10-21 22:52:35,2022-11-15 12:02:23,701.9512107174888 ppm,1.2517443404037558
1260.01,355867695,CP,10h28m34.58s,157.144071,+65d51m15.12s,65.854199,-177.236,0.037,-0.037,0.0,-81.772,0.044,-0.044,0.0,2459634.760516,0.003903,-0.003903,0,3.1274634,7.3e-06,-7.3e-06,0,1.9812695,0.1941448,-0.1941448,0,1331.83693,68.603745,-68.603745,0,2.5802896,0.8034248,-0.8034248,0,103.2675998,,,,813.0378617,,,,10.8116,0.006,-0.006,0,73.5977,0.1604,-0.1604,0,4225.0,135.544,-135.544,0,4.5756,0.1122,-0.1122,0,0.693431,0.0690804,-0.0690804,0,2019-10-17 00:30:12,2022-11-09 16:02:01,762.3139623961848 ppm,1.9459546810080741
1260.02,355867695,CP,10h28m34.58s,157.144071,+65d51m15.12s,65.854199,-177.236,0.037,-0.037,0.0,-81.772,0.044,-0.044,0.0,2458686.119718,0.001035,-0.001035,0,7.4931613,1.7e-05,-1.7e-05,0,1.9339295,0.2597724,-0.2597724,0,1650.6470497,93.93474,-93.93474,0,2.7733674,1.4571416,-1.4571416,0,32.2107098,,,,607.6028794,,,,10.8116,0.006,-0.006,0,73.5977,0.1604,-0.1604,0,4225.0,135.544,-135.544,0,4.5756,0.1122,-0.1122,0,0.693431,0.0690804,-0.0690804,0,2019-10-17 00:30:12,2022-11-09 16:02:01,762.3139623961848 ppm,2.001423573783547
